type_code,freq_code,ref_period_id,ref_year,ref_month,period,reporter_code,reporter_iso,reporter_desc,flow_code,flow_desc,partner_code,partner_iso,partner_desc,partner2code,partner2iso,partner2desc,classification_code,classification_search_code,is_original_classification,cmd_code,cmd_desc,aggr_level,is_leaf,customs_code,customs_desc,mos_code,mot_code,mot_desc,qty_unit_code,qty_unit_abbr,qty,is_qty_estimated,alt_qty_unit_code,alt_qty_unit_abbr,alt_qty,is_alt_qty_estimated,net_wgt,is_net_wgt_estimated,gross_wgt,is_gross_wgt_estimated,cifvalue,fobvalue,primary_value,legacy_estimation_flag,is_reported,is_aggregate,date
C,M,20170301,2017,3,201703,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,129641,FALSE,8,kg,129641,FALSE,129641,FALSE,0,FALSE,648138.055,0,648138.055,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36855,FALSE,8,kg,36855,FALSE,36855,FALSE,0,FALSE,145512.956,0,145512.956,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,428,LVA,Latvia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8205,FALSE,8,kg,8205,FALSE,8205,FALSE,0,FALSE,30170.166,NA,30170.166,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5290,FALSE,8,kg,5290,FALSE,5290,FALSE,0,FALSE,22744,NA,22744,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,163081,FALSE,8,kg,163081,FALSE,163081,FALSE,0,FALSE,774883.259,0,774883.259,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,410,KOR,Rep. of Korea,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1847,FALSE,8,kg,1847,FALSE,1847,FALSE,0,FALSE,10026,NA,10026,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,528,NLD,Netherlands,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4167.958,TRUE,-1,N/A,0,FALSE,4167.958,TRUE,0,FALSE,7225.197,0,7225.197,6,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,554,NZL,New Zealand,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,55626,FALSE,0,FALSE,171973.085,0,171973.085,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,579,NOR,Norway,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42271,FALSE,8,kg,42271,FALSE,42271,FALSE,0,FALSE,28145.756,0,28145.756,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,36915,FALSE,8,kg,36915,FALSE,36915,FALSE,0,FALSE,105919,0,105919,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26235,FALSE,8,kg,26235,FALSE,26235,FALSE,0,FALSE,52372.527,0,52372.527,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5002,FALSE,8,kg,5002,FALSE,5002,FALSE,0,FALSE,9612.226,0,9612.226,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,699,IND,India,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,259845,FALSE,8,kg,259845,FALSE,259845,FALSE,0,FALSE,730851.91,0,730851.91,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48030.3,FALSE,8,kg,48030.3,FALSE,48030.3,FALSE,0,FALSE,0,109928.536,109928.536,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24742,FALSE,8,kg,24742,FALSE,24742,FALSE,0,FALSE,0,14129.284,14129.284,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,89894,FALSE,8,kg,89894,FALSE,89894,FALSE,0,FALSE,155550.745,0,155550.745,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9359,FALSE,8,kg,9359,FALSE,9359,FALSE,0,FALSE,4360.527,0,4360.527,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,752,SWE,Sweden,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3000,FALSE,8,kg,3000,FALSE,3000,FALSE,0,FALSE,15361.673,0,15361.673,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,757,CHE,Switzerland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,23256,FALSE,8,kg,23256,FALSE,23256,FALSE,0,FALSE,114992.943,0,114992.943,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,764,THA,Thailand,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24834,FALSE,8,kg,24834,FALSE,24834,FALSE,0,FALSE,71957.19,0,71957.19,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,792,TUR,Türkiye,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2711,FALSE,8,kg,2711,FALSE,2711,FALSE,0,FALSE,22484,21656,22484,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,72638,FALSE,8,kg,72638,FALSE,72638,FALSE,0,FALSE,209836.39,0,209836.39,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37646,FALSE,8,kg,37646,FALSE,37646,FALSE,0,FALSE,78725,72363,78725,0,FALSE,TRUE,2017-03-01
C,M,20170301,2017,3,201703,842,USA,USA,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12773,FALSE,8,kg,12773,FALSE,12773,FALSE,0,FALSE,14480,12736,14480,0,FALSE,TRUE,2017-03-01
C,M,20170401,2017,4,201704,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,125576.4,FALSE,8,kg,125576.4,FALSE,125576.4,FALSE,0,FALSE,341653.567,0,341653.567,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,124,CAN,Canada,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1237,FALSE,8,kg,1237,FALSE,1237,FALSE,0,FALSE,0,4913.614,4913.614,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,537116.818,TRUE,-1,N/A,0,FALSE,537116.818,TRUE,0,FALSE,1780234,0,1780234,6,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,67361,FALSE,0,FALSE,124266,0,124266,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,232153,FALSE,8,kg,232153,FALSE,232153,FALSE,0,FALSE,596259.485,0,596259.485,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,327.052,0,327.052,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17091,FALSE,8,kg,17091,FALSE,17091,FALSE,0,FALSE,45366.868,NA,45366.868,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,348,HUN,Hungary,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,610,0,610,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142878,FALSE,8,kg,142878,FALSE,142878,FALSE,0,FALSE,145236.601,0,145236.601,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,144993,FALSE,8,kg,144993,FALSE,144993,FALSE,0,FALSE,659086.248,0,659086.248,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,75073,FALSE,8,kg,75073,FALSE,75073,FALSE,0,FALSE,238616.532,0,238616.532,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2470,FALSE,8,kg,2470,FALSE,2470,FALSE,0,FALSE,14183,NA,14183,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,458,MYS,Malaysia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44555,FALSE,8,kg,44555,FALSE,44555,FALSE,0,FALSE,46881.067,0,46881.067,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97010,FALSE,8,kg,97010,FALSE,97010,FALSE,0,FALSE,378694.586,0,378694.586,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,410,KOR,Rep. of Korea,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,19436,FALSE,8,kg,19436,FALSE,19436,FALSE,0,FALSE,104954,NA,104954,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,528,NLD,Netherlands,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3960.254,TRUE,-1,N/A,0,FALSE,3960.254,TRUE,0,FALSE,6907.757,0,6907.757,6,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,554,NZL,New Zealand,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,24,FALSE,0,FALSE,100.439,0,100.439,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,616,POL,Poland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,44478,FALSE,8,kg,44478,FALSE,44478,FALSE,0,FALSE,122016,0,122016,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8561,FALSE,8,kg,8561,FALSE,8561,FALSE,0,FALSE,16827.604,0,16827.604,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,620,PRT,Portugal,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,740,FALSE,8,kg,740,FALSE,740,FALSE,0,FALSE,5467.658,0,5467.658,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,699,IND,India,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,139808,FALSE,8,kg,139808,FALSE,139808,FALSE,0,FALSE,320088.706,NA,320088.706,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,73477,FALSE,8,kg,73477,FALSE,73477,FALSE,0,FALSE,0,172138.624,172138.624,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,699,IND,India,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,42957,FALSE,8,kg,42957,FALSE,42957,FALSE,0,FALSE,32960.892,NA,32960.892,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,710,ZAF,South Africa,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24679,FALSE,8,kg,24679,FALSE,24679,FALSE,0,FALSE,0,13553.631,13553.631,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,724,ESP,Spain,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,85592,FALSE,8,kg,85592,FALSE,85592,FALSE,0,FALSE,182258.252,0,182258.252,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,752,SWE,Sweden,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1000,FALSE,8,kg,1000,FALSE,1000,FALSE,0,FALSE,6034.63,0,6034.63,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,757,CHE,Switzerland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,53,FALSE,8,kg,53,FALSE,53,FALSE,0,FALSE,2907.601,0,2907.601,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,764,THA,Thailand,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,47382,FALSE,8,kg,47382,FALSE,47382,FALSE,0,FALSE,132670.78,0,132670.78,0,FALSE,TRUE,2017-04-01
C,M,20170401,2017,4,201704,818,EGY,Egypt,M,Import,826,GBR,United Kingdom,0,W00,World,H4,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,37297,FALSE,8,kg,37297,FALSE,37297,FALSE,0,FALSE,101373.904,0,101373.904,0,FALSE,TRUE,2017-04-01
C,M,20170501,2017,5,201705,56,BEL,Belgium,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,192264.1,FALSE,8,kg,192264.1,FALSE,192264.1,FALSE,0,FALSE,508127.144,0,508127.144,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,156,CHN,China,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,821655.461,TRUE,-1,N/A,0,FALSE,821655.461,TRUE,0,FALSE,2777447,0,2777447,6,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,203,CZE,Czechia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,163266,FALSE,0,FALSE,324397,0,324397,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,208,DNK,Denmark,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,361775,FALSE,8,kg,361775,FALSE,361775,FALSE,0,FALSE,999802.575,0,999802.575,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32,FALSE,8,kg,32,FALSE,32,FALSE,0,FALSE,85.082,0,85.082,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,251,FRA,France,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1859,FALSE,8,kg,1859,FALSE,1859,FALSE,0,FALSE,5744.661,0,5744.661,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,20731,FALSE,8,kg,20731,FALSE,20731,FALSE,0,FALSE,153672.712,0,153672.712,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,276,DEU,Germany,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2955,FALSE,8,kg,2955,FALSE,2955,FALSE,0,FALSE,4738.139,0,4738.139,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,348,HUN,Hungary,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,62586,0,62586,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,372,IRL,Ireland,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,32018,FALSE,8,kg,32018,FALSE,32018,FALSE,0,FALSE,177465.135,0,177465.135,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,120453,FALSE,8,kg,120453,FALSE,120453,FALSE,0,FALSE,538924.484,0,538924.484,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,392,JPN,Japan,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10882,FALSE,8,kg,10882,FALSE,10882,FALSE,0,FALSE,44985.4,0,44985.4,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,428,LVA,Latvia,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28426,FALSE,8,kg,28426,FALSE,28426,FALSE,0,FALSE,101390.64,NA,101390.64,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,57551,FALSE,8,kg,57551,FALSE,57551,FALSE,0,FALSE,229510,NA,229510,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,480,MUS,Mauritius,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,571,FALSE,8,kg,571,FALSE,571,FALSE,0,FALSE,14265.906,13629.497,14265.906,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,348,HUN,Hungary,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2700,0,2700,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,380,ITA,Italy,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,127962,FALSE,8,kg,127962,FALSE,127962,FALSE,0,FALSE,650416.279,0,650416.279,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,440,LTU,Lithuania,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5103,"Waste of wool or of fine or coarse animal hair, including yarn waste but excluding garnetted stock",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,22677,FALSE,8,kg,22677,FALSE,22677,FALSE,0,FALSE,152729,NA,152729,0,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,528,NLD,Netherlands,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7564.42,TRUE,-1,N/A,0,FALSE,7564.42,TRUE,0,FALSE,13132.993,0,13132.993,6,FALSE,TRUE,2017-05-01
C,M,20170501,2017,5,201705,554,NZL,New Zealand,M,Import,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,5101,"Wool, not carded or combed",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,78910,FALSE,0,FALSE,275315.278,0,275315.278,0,FALSE,TRUE,2017-05-01
